General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Idris Jusoh,34335,48.40
14,Pan-Malaysian Islamic Party,Riduan Mohamad Nor,29736,41.92
14,PH,Wan Nazari Wan Jusoh,6864,9.68
