General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Abdullah Sani Abdul Hamid,47731,44.99
14,Pan-Malaysian Islamic Party,Abd Rani Osman,31425,29.62
14,BN,Mohana Muniandy Raman,26412,24.90
14,Parti Rakyat Malaysia,Manikavasagam Sundaram,525,0.49
