General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Maria Chin Abdullah,78984,68.52
14,BN,Chew Hian Tat,21847,18.95
14,Pan-Malaysian Islamic Party,Noraini Hussin,14448,12.53
