General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Lee Chean Chung,83311,57.12
15,PN,Theng Book,32736,22.44
15,BN,Chew Hian Tat,23253,15.94
15,Homeland Fighters' Party,Mazween Mokhtar,4052,2.78
