General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Kesavan Subramaniam,21637,41.77
15,BN,Vigneswaran Sanasee,19791,38.21
15,PN,Irudhanathan Gabriel,8190,15.81
15,Homeland Fighters' Party,Ahmad Fauzi Mohd Jaafar,784,1.51
