General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Prabakaran Parameswaran,45716,52.46
15,PN,Azhar Yahya,23475,26.94
15,BN,A. Kohilan Pillay,10398,11.93
15,Independent,Chua Tian Chang,4603,5.28
