General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Wee Jeck Seng,23593,43.22
15,MUDA,Lim Wei Jiet,17233,31.57
15,PN,Najwah Halimah Ab Alim,13762,25.21
