General Election,Party,Candidate,Vote Count,Percentage of Vote
15,Pan-Malaysian Islamic Party,Tuan Ibrahim Tuan Man,55654,68.38
15,BN,Nurul Amal Mohd Fauzi,14807,18.19
15,PH,Wan Ahmad Kamil Wan Abdullah,10236,12.58
15,Homeland Fighters' Party,Mohamad Rizal Razali,687,0.84
