General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Pan-Malaysian Islamic Party,Tuan Ibrahim Tuan Man,35620,56.16
14,BN,Muhammad Abdul Ghani,16251,25.62
14,PH,Abdul Halim Yusof,11557,18.22
