General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Syed Ibrahim Syed Noh,33650,41.90
15,BN,Hamim Samuri,23881,29.74
15,PN,Zaidi Abd Majid,22292,27.76
15,Homeland Fighters' Party,Rafidah Ridwan,269,0.33
