General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Wong Tack,25716,46.67
14,BN,Liow Tiong Lai,23684,42.98
14,Pan-Malaysian Islamic Party,N. Balasubramaniam,5706,10.35
