General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Fadillah Yusof,28306,65.91
14,PH,Nor Irwan Ahmat Nor,13289,30.94
14,Pan-Malaysian Islamic Party,Hamdan Sani,1350,3.14
