General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Mustapa Mohamed,21665,55.89
14,Pan-Malaysian Islamic Party,Mohamad Hamid,15018,38.75
14,PH,Azran Deraman,2078,5.36
