General Election,Party,Candidate,Vote Count,Percentage of Vote
14,DAP,Noorita Sual,11363,51.10
14,BN,Rubin Balang,10230,46.00
14,Homeland Solidarity Party,Laimoi @ Yuslinah Laikim,645,2.90
