General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Fahmi Fadzil,35359,46.09
15,BN,Ramlan Shahean @ Askolani,21447,27.96
15,PN,Fauzi Abu Bakar,19098,24.90
15,Homeland Fighters' Party,Noor Asmah Mohd Razalli,810,1.06
