General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Fahmi Fadzil,33313,50.24
14,BN,Raja Nong Chik Zainal Abidin,27715,41.80
14,Pan-Malaysian Islamic Party,Fauzi Abu Bakar,5277,7.96
