General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Pan-Malaysian Islamic Party,Wan Hassan Mohd Ramli,40850,54.17
14,BN,Din Adam,27731,36.77
14,PH,Abd Rahman Yusof,6833,9.06
