General Election,Party,Candidate,Vote Count,Percentage of Vote
15,Pan-Malaysian Islamic Party,Wan Hassan Mohd Ramli,59720,65.43
15,BN,Norhisham Johari,25615,28.07
15,PH,Mohasdjone @ Mohd Johari Mohamad,5307,5.81
15,Homeland Fighters' Party,Nur Aishah Hasan,322,0.35
