General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Sanisvara Nethaji Rayer Rajaji Rayer,50700,79.63
14,BN,Baljit Singh Jigiri Singh,12529,19.67
14,Malaysian United Party,Tan Sim Bee,437,0.69
