General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Chow Yu Hui,21613,38.43
15,PN,Fakrunizam Ibrahim,17256,30.69
15,BN,Chong Sin Woon,16939,30.12
15,Homeland Fighters' Party,Norkhairul Anuar Mohamed Nor,427,0.76
