General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Shahidan Kassim,16547,41.79
14,PH,Abd Rahman Daud,11691,29.52
14,Pan-Malaysian Islamic Party,Hashim Jasin,11362,28.69
