General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Shahidan Kassim,31458,67.23
15,BN,Rozabil Abd Rahman,8242,17.62
15,PH,Fathin Amelina Fazlie,7089,15.15
