General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Ong Kian Ming,102557,65.60
14,Pan-Malaysian Islamic Party,Mohd Shafie Ngah,33789,21.61
14,BN,Liew Yuen Keong,19766,12.64
14,Parti Rakyat Malaysia,Wan Jinn Woei,215,0.14
