General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Siti Aminah Aching,10570,36.08
15,KDM,Johair Mat Lani,8052,27.48
15,PH,Dikin Musah,7835,26.74
15,Sabah Heritage Party,Masri Adul,2152,7.35
