General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Ahmad Hamzah,26560,43.00
14,PH,Khairuddin Abu Hassan,26341,42.65
14,Pan-Malaysian Islamic Party,Abd Alim Shapie,8860,14.35
