General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Azli Yusof,61409,45.23
15,PN,Afif Bahardin,43314,31.90
15,BN,Hizatul Isham Abdul Jalil,28266,20.82
15,Homeland Fighters' Party,Muhammad Rafique Rashid Ali,2781,2.05
