General Election,Party,Candidate,Vote Count,Percentage of Vote
15,Pan-Malaysian Islamic Party,Siti Zailah Mohd Yusoff,37759,62.38
15,BN,Zulkarnain Yusoff,17123,28.29
15,PH,Wan Shah Jihan Wan Din,4256,7.03
15,PUTRA,Ibrahim Ali,1216,2.01
