General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Pan-Malaysian Islamic Party,Siti Zailah Mohd Yusoff,24581,50.82
14,BN,Abdullah Mat Yasim,18431,38.10
14,PH,Wan Shah Jihan Wan Din,5361,11.08
