General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Nancy Shukri,14208,83.25
14,PH,Othman Mustapha @ Mos,1880,11.02
14,Pan-Malaysian Islamic Party,Asan Singkro,978,5.73
