General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Hannah Yeoh Tseow Suan,53124,82.07
14,BN,Loga Bala Mohan Jaganathan,7422,11.47
14,Pan-Malaysian Islamic Party,Mohd Solleh Ab Razak,4181,6.46
