General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Hannah Yeoh Tseow Suan,68438,80.05
15,PN,Prabagaran Vythilingam,8754,10.24
15,BN,Daniel Ling Sia Chin,8304,9.71
