General Election,Party,Candidate,Vote Count,Percentage of Vote
15,Pan-Malaysian Islamic Party,Alias Razak,56697,64.70
15,BN,Mohd Khairuddin Aman Razali,26932,30.73
15,PH,Suhaimi Hashim,3708,4.23
15,Homeland Fighters' Party,Azahar Wahid,291,0.33
