General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Mohamed Nazri Abdul Aziz,10491,41.50
14,PH,Ejazi Yahaya,7943,31.42
14,Pan-Malaysian Islamic Party,Mohamad Azalan Mohamad Radzi,6847,27.08
