General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Hasan Bahrom,22435,46.29
14,BN,Shaziman Abu Mansor,21433,44.22
14,Pan-Malaysian Islamic Party,Abdul Razakek Abdul Rahim,4598,9.49
