General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Sabri Azit,49461,60.10
15,BN,Jamil Khir Baharom,16269,19.77
15,PH,Zulhazmi Shariff,15590,18.94
15,Homeland Fighters' Party,Mohd Nizam Mahsyar,973,1.18
