General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Adam Adli Abd Halim,39418,41.72
15,BN,Mohd Ridhwan Mohd Ali,30780,32.58
15,PN,Mohd Azrudin Md Idris,23549,24.92
15,Homeland Fighters' Party,Sheikh Ikhzan Sheikh Salleh,739,0.78
