General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Mohd Rafizi Ramli,74002,63.98
15,PN,Muhammad Rafique Zubir Albakri,25706,22.23
15,BN,Leong Kok Wee,11664,10.09
15,Sabah Heritage Party,Ong Tee Keat,3323,2.87
