General Election,Party,Candidate,Vote Count,Percentage of Vote
14,PH,Wan Azizah Wan Ismail,64733,75.47
14,BN,Leong Kok Wee,12190,14.21
14,Pan-Malaysian Islamic Party,Mohamed Sukri Omar,8336,9.72
14,Parti Rakyat Malaysia,Lee Ying Ha,442,0.52
