General Election,Party,Candidate,Vote Count,Percentage of Vote
15,GPS,Aaron Ago Dagang,7411,41.07
15,PH,Mohd Fauzi Abdullah @ Joseph Nyambong,7175,39.77
15,Independent,Michael Lias,2289,12.69
15,Independent,George Chen Nguk Fa,741,4.11
