General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Tengku Razaleigh Tengku Mohd Hamzah,19426,48.64
14,Pan-Malaysian Islamic Party,Abdullah Hussein,15513,38.84
14,PH,Mohd. Nor Hussin,4997,12.51
