General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Homeland Solidarity Party,Gapari Katingan @ Geoffrey Kitingan,13286,33.09
14,Sabah Heritage Party,Jikulin Nointin @ Anastasius,13241,32.98
14,BN,Daniel Kinsik,12742,31.74
14,Love Sabah Party,Jius Awang,433,1.08
