General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Mohamad Alamin,13004,41.86
15,Sabah Heritage Party,Daud Yusof,9967,32.08
15,KDM,Amat Mohd Yusof,4013,12.92
15,PH,Rowindy Lawrance,3931,12.65
