General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Roslan Hashim,34469,49.00
15,PH,Saifuddin Nasution Ismail,21408,30.44
15,BN,Muhar Hussain,13872,19.72
15,Homeland Fighters' Party,Muhamad Yusrizal Yusuf,591,0.84
