General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Ismail Sabri Yaakob,20760,43.89
14,PH,Zakaria Abdul Hamid,18449,39.00
14,Pan-Malaysian Islamic Party,Musaniff Ab Rahman,8096,17.11
