General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Wan Saifulruddin Wan Jan,31116,46.36
15,BN,Muhamad Yusoff Mohd Noor,18864,28.11
15,PH,Nik Abdul Razak Nik Md Ridzuan,16547,24.66
15,Homeland Fighters' Party,Abdul Halim Sirjung,406,0.60
