General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Fadhlina Sidek,42188,53.20
15,PN,Mansor Othman,25895,32.65
15,BN,Thanenthiran Ramankutty,10660,13.44
15,Independent,Goh Kheng Huat,565,0.71
