General Election,Party,Candidate,Vote Count,Percentage of Vote
15,KDM,Wetrom Bahanda,24318,48.69
15,GRS,Johnity @ Maximus Ongkili,16144,32.32
15,Sabah Heritage Party,Jilid Kuminding,5320,10.65
15,MUDA,Shahrizal Denci,3225,6.46
