General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PN,Khairil Nizam Khirudin,31701,47.49
15,BN,Mohd Zukarmi Abu Bakar,23609,35.37
15,PH,Hassan Basri Awang Mat Dahan,11444,17.14
