General Election,Party,Candidate,Vote Count,Percentage of Vote
15,PH,Jimmy Puah Wee Tse,83959,49.99
15,PN,Mohamad Isa Mohamad Basir,53239,31.70
15,BN,Nicole Wong Siaw Ting,30767,18.31
