General Election,Party,Candidate,Vote Count,Percentage of Vote
14,BN,Tajuddin Abdul Rahman,20003,46.04
14,PH,Salihuddin Radin Sumadi,12291,28.29
14,Pan-Malaysian Islamic Party,Zafarulazhan Zan,11151,25.67
