General Election,Party,Candidate,Vote Count,Percentage of Vote
15,BN,Suhaimi Nasir,22969,51.58
15,PH,Peter Jr Naintin,10351,23.24
15,Sabah Heritage Party,SH Bokrata SH Hassan,9185,20.63
15,Homeland Fighters' Party,Jefri @ Amat Pudang,826,1.85
