General Election,Party,Candidate,Vote Count,Percentage of Vote
14,Pan-Malaysian Islamic Party,Che Alias Hamid,39878,44.06
14,BN,Ahmad Shabery Cheek,37715,41.67
14,PH,Mohd Huzaifah Md Suhaimi,12911,14.27
